"","score","text"
"1150",0,"RT @clergywomen: WHEN WE SEE #OBAMA IN #CT IT'LL ONLY REMIND US HE ADVOCATES #ABORTION &amp; FAM &amp; #MILITARY DESTRUCTION BY #DADT -me #freedomfever #repubs #tcot"
"1151",0,"RT @clergywomen: WHEN WE SEE #OBAMA IN #CT IT'LL ONLY REMIND US HE ADVOCATES #ABORTION &amp; FAM &amp; #MILITARY DESTRUCTION BY #DADT -me #freedomfever #repubs #tcot"
"1152",0,"RT @clergywomen: WHEN WE SEE #OBAMA IN #CT IT'LL ONLY REMIND US HE ADVOCATES #ABORTION &amp; FAM &amp; #MILITARY DESTRUCTION BY #DADT -me #freedomfever #repubs #tcot"
"1153",0,"WHEN WE SEE #OBAMA IN #CT IT'LL ONLY REMIND US HE ADVOCATES #ABORTION &amp; FAM &amp; #MILITARY DESTRUCTION BY #DADT -me #freedomfever #repubs #tcot"
"1154",0,"RT @kimketola: How #Abortion Undermines the Rationale for Child Support http://t.co/rupf5ltK via @firstthingsmag"
"1155",1,"RT @Fuzzybearable: @BarackObama OOOOHHHH...that's right.  #Abortion = #ArtificialSelection = #Evolution ???? Is that it?  Is THAT your science theory?"
"1156",0,"RT @CovenantTab: End Abortion NOW! Get your Personhood #ProLife Twibbon today! http://t.co/uLIP6TiO #abortion #tcot"
"1157",0,"#Republicans won't do anything about #guns until somebody uses one to perform an #abortion"
"1158",1,"@BarackObama OOOOHHHH...that's right.  #Abortion = #ArtificialSelection = #Evolution ???? Is that it?  Is THAT your science theory?"
"1159",1,"""They Want Us to Be Silent"" ~ Luke Robinson http://t.co/mRNRrhuK #Abortion #NewYorkGenocide #ProLife"
"1160",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"1161",0,"Cant eat eggs and chicken!!! #abortion"
"1162",0,"How #Abortion Undermines the Rationale for Child Support http://t.co/rupf5ltK via @firstthingsmag"
"1163",0,"End Abortion NOW! Get your Personhood #ProLife Twibbon today! http://t.co/uLIP6TiO #abortion #tcot"
"1164",-1,"RT @nonsumdignus: VIolence in #CT: http://t.co/PzxDiso2 via @youtube #Obama #hypocrisy #abortion #guns #guncontrol #2ndamendment #newtown #ocra #tcot #prolife"
"1165",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"1166",-1,"VIolence in #CT: http://t.co/PzxDiso2 via @youtube #Obama #hypocrisy #abortion #guns #guncontrol #2ndamendment #newtown #ocra #tcot #prolife"
"1167",-1,"I've watched mom's in pain hobbling out of #abortion clinics. I know what abortion is about! #tcot #prolife"
"1168",0,"Usage and side effects of Misoprostol or Cytotec http://t.co/QEhPJJZE #abortion"
"1169",-1,"RT @Drew_Foreal: If you play wit me ill kill you baby #Abortion"
"1170",-1,"If you play wit me ill kill you baby #Abortion"
"1171",0,"“@notabortion: Newtown, China, The Philippines... The World: People Need the Lord http://t.co/o5JDeexa #abortion #prolife” #NOTORHBILL"
"1172",0,"RT @notabortion: Newtown, China, The Philippines... The World: People Need the Lord http://t.co/36cBd3NR #abortion #prolife"
"1173",-2,"@StevenErtelt And pleeeze don't feed me the BS about feeling sorry for the ....soon-to-be-dead....baby.  #ccot #abortion #prolife #catholic"
"1174",-1,"@StevenErtelt Per this argument, if a person commits a crime with a gun, we should arrest the gun maker. #ccot  #abortion #prolife #catholic"
"1175",0,"Newtown, China, The Philippines... The World: People Need the Lord http://t.co/36cBd3NR #abortion #prolife"
"1176",-1,"Imagine Giving Birth To The Demon Child By Whose Hands You Would Eventually Be Murdered. #prochoice #abortion #newtown #sandyhook #shooting"
"1177",-1,"Imagine Giving Birth To The Demon Child By Whose Hands You Would Eventually Be Murdered. #prochoice #abortion #newton #sandyhook #shooting"
"1178",1,"@IsThisATweet Anyone who advocates for any type of #abortion is either #deceived or working for #Satan #prolife  @Justsnapd8 @juliewashere88"
"1179",0,"RT @CovenantTab: Help Print &amp; Distribute the New Florida #ProLife Personhood Amendment Petition! http://t.co/trhroBN2 End #Abortion NOW!"
"1180",-1,"RT @Personhood_OK: After #abortion, 24% women have complications with later pregnancies including rupture of the placenta http://t.co/BIbhIWXL"
"1181",-1,"After #abortion, 24% women have complications with later pregnancies including rupture of the placenta http://t.co/BIbhIWXL"
"1182",0,"Help Print &amp; Distribute the New Florida #ProLife Personhood Amendment Petition! http://t.co/trhroBN2 End #Abortion NOW!"
"1183",0,"RT @SOHLTC: End Abortion NOW! Get your Personhood #ProLife Twibbon today! http://t.co/TnNBlCQG #abortion #912 #tcot"
"1184",1,""" No woman can call herself free until she can choose consciously whether she will or will not be a mother."" #prochoice #abortion"
"1185",0,"End Abortion NOW! Get your Personhood #ProLife Twibbon today! http://t.co/TnNBlCQG #abortion #912 #tcot"
"1186",0,"#Race .... #Abortion ... #Sex ... #Religion ...Your spouse's salary...Click here &amp; add to the list of topics to AVOID~&gt; http://t.co/ZfSsthK6"
"1187",0,"We have filed a brief defending #Christian universities' #ReligiousLiberty http://t.co/VpQ1oCMQ They were forced to pay for #abortion pills"
"1188",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/1nA8sQWj #abortion #contraception #vaw"
"1189",0,"RT @SohlUSA: We will not give up! We Will End Abortion! Will You Help? http://t.co/erG0tuNh #ProLife End #Abortion NOW! #ProChoice"
"1190",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/1nA8sQWj #abortion #contraception #vaw"
"1191",0,"The Westboro Baptist Church: proof that abortion should be legal... Even long after the birth...
#WestboroBaptistChurch
#athEIst
#abortion"
"1192",0,"We will not give up! We Will End Abortion! Will You Help? http://t.co/erG0tuNh #ProLife End #Abortion NOW! #ProChoice"
"1193",-1,"If #abortion is murder, then condoms is kidnapping #Repost"
"1194",-1,"When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable"
"1195",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1196",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/1nA8sQWj #abortion #contraception #vaw"
"1197",0,"@SimplyRickey #abortion"
"1198",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/1nA8sQWj #abortion #contraception #vaw"
"1199",0,"#Philippines: Landmark Law Crucial for Women’s Health http://t.co/1nA8sQWj #abortion #contraception #vaw"
"1200",-1,"Props to MI Repubs on their lame duck going out of business sale. First broke #unions. Now cleared shelves on #abortion http://t.co/svqetcpb"
"1201",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"1202",0,"@StacyOnTheRight KEY is ""Bible reading"" v Bible Believing"" OR maybe they're a demonrat front?... #Abortion"
"1203",0,"RT @PaulMCooper: Deaths of little children in CT should not cause us to question our gun policy so much as our #Abortion policy. #4000aday :("
"1204",-1,"#Abortion it’s MURDER and no laws of humanity can alter that! Give a gift of life and donate today… http://t.co/NUIjKX2g #LetMeLive"
"1205",-2,"RT @SOHLTC: If an 11 yr old is raped by her father, #abortion allows the father 2 cover up his acts &amp; continue raping her &gt;&gt; #logicfail"
"1206",1,"LIFE https://t.co/LwDvc874 … IS OUR MOST PRECIOUS ASSET. Two cops save baby's life WITHOUT HESITATION #prolife #abortion #cot #tcot"
"1207",1,"Our Lord Jesus Christ hallowed the womb of a young, unwed mother. Do you let the #incarnation impact how you think about #abortion?"
"1208",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"1209",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"1210",0,"RT @notabortion: Shedding of Innocent Blood http://t.co/8HLLMxtU #abortion #prolife"
"1211",0,"@juliewashere88 #abortion is a #satanic ritual. Anyone who advocates it; is deceived. #prochoice = pro murder ...#Babykillers  @Justsnapd8"
"1212",0,"Deaths of little children in CT should not cause us to question our gun policy so much as our #Abortion policy. #4000aday :("
"1213",-1,"If there was nothing morally wrong with #abortion , why would there be any exceptions.at.all.? #prolife #prochoice #babykillers"
"1214",0,"#Obama
#Abortion 
#Gaddafi 
#FtHood 
#Aurora #Sikh 
#JudgeJohnBall #ArizonaMassacres
#FSA 
#Drones
#GunRunning 
#Benghazi 
#FastNFurious"
"1215",1,"Activists demand abortion reform - Republic of Ireland, Local &amp; National ...: In 2010 the European Cou... http://t.co/rsSckquy #abortion"
"1216",0,"Why would Bible reading,church going Christians, advocate for and support abortion and Planned Parenthood? #Abortion is premeditated murder."
"1217",0,"@MarkSBroomfield #nothanks #ilikethem #DangerouslyDelicious #SpoilerAlert #2condos #abortion"
"1218",-3,"It's heartbreaking 2 watch a woman &amp; her preborn baby enter an #abortion clinic. It's worse 2 see her hobble out alone! #prolife #prochoice"
"1219",-2,"Fuck #abortion fuck anyone who supports that shit."
"1220",1,"RT @zypldot: A prayer for a husband &amp; wife. #Christian #Catholic #Bible #Jesus #Faith #Marriage #prolife #abortion #God http://t.co/iXc380VJ"
"1221",2,"Abortion Arguments Defeated http://t.co/2Kg7YH15 #America #Women #Rights #Protection #Abortion #Politics #Laws #Learn #Truth #Cagsil"
"1222",1,"RT @heatherr_parker: It's from April of this year, but still interesting: #abortion pew research.jpg http://t.co/MP7zu1Xx #prochoice is #prolife #factsmatter"
"1223",1,"RT @heatherr_parker: It's from April of this year, but still interesting: #abortion pew research.jpg http://t.co/MP7zu1Xx #prochoice is #prolife #factsmatter"
"1224",1,"It's from April of this year, but still interesting: #abortion pew research.jpg http://t.co/MP7zu1Xx #prochoice is #prolife #factsmatter"
"1225",-1,"Two cops save premature baby, a #prolife lesson to those who violate Hippocratic Oath by making exceptions on #abortion http://t.co/nOyQnNke"
"1226",-1,"RT @heatherr_parker: There IS a diff b/w #Abortion being ""generally legal w/ some restrictions"" &amp; ""generally illegal w/ some exceptions"" #prochoice is #prolife"
"1227",-1,"RT @heatherr_parker: There IS a diff b/w #Abortion being ""generally legal w/ some restrictions"" &amp; ""generally illegal w/ some exceptions"" #prochoice is #prolife"
"1228",-1,"RT @heatherr_parker: There IS a diff b/w #Abortion being ""generally legal w/ some restrictions"" &amp; ""generally illegal w/ some exceptions"" #prochoice is #prolife"
"1229",-1,"There IS a diff b/w #Abortion being ""generally legal w/ some restrictions"" &amp; ""generally illegal w/ some exceptions"" #prochoice is #prolife"
"1230",0,"Shedding of Innocent Blood http://t.co/8HLLMxtU #abortion #prolife"
"1231",0,"@flamadiddle This isn't FOXNews. If you equivocate the Newtown shootings &amp; #abortion, it'll be rightly criticized. #Prochoice is #prolife"
"1232",-1,"@KatieMStack I’m always inspired by how many women become #Catholic after they regret their #abortion #prolife all the way!"
"1233",0,"Love how #americans compare #abortion and #war to this recent tragedy. Grow up and get over yourselves. No comparison."
"1234",0,"Yes Heather, Facts DO Matter! http://t.co/WCOmf0kk #prolife #prochoice #abortion"
"1235",-1,"#Ireland and #abortion – a review of recent events and the current legislative predicament http://t.co/U6DONSXz #savita"
"1236",0,"New study shows free morning after pills increase rates of sexually transmitted infections &amp; don't reduce #abortion http://t.co/tTg9Ww6P"
"1237",0,"#YouKnowThis!! RT @sploofeek: Deep Rap LiLWayne :D“@5_Star_Stunner: #Abortion RT @sploofeek: Life is ... http://t.co/hZRsowuX"
"1238",0,"Deep Rap LiLWayne :D“@5_Star_Stunner: #Abortion RT @sploofeek: Life is Rollercoaster but still unfair... Its a blessing in disguise but we d"
"1239",0,"RT @5_Star_Stunner: #Abortion RT @sploofeek: Life is Rollercoaster but still unfair... Its a blessing in disguise but we dont know dat is there"
"1240",-2,"RT @BCkjn: #abortion kills more humans than all the guns in the #US on any given year. Lets stop the true crime. #tlot #tcot #PJNET"
"1241",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1242",-1,"20 kids bein shot is a huge tragedy! But what about the millions &amp; millions of babies that never get a chance at life? #abortion #killingtoo"
"1243",2,"RT @frfrankpavone: #Abortion cannot nourish victims of past abuse with the respect, love, and #justice they so need and deserve. http://t.co/t7hzum2l"
"1244",0,"#Abortion RT @sploofeek: Life is Rollercoaster but still unfair... Its a blessing in disguise but we dont know dat is there"
"1245",2,"RT @frfrankpavone: #Abortion cannot nourish victims of past abuse with the respect, love, and #justice they so need and deserve. http://t.co/t7hzum2l"
"1246",2,"#Abortion cannot nourish victims of past abuse with the respect, love, and #justice they so need and deserve. http://t.co/t7hzum2l"
"1247",-4,"""An unjust law as divorce,#abortion,euthanasia,marriage unnatural produces more damage than the fire fell on Sodom. It's historical truth!"""
"1248",0,"the #rhbill wont legalise #abortion??? why are abortionists pouring in money to push it??? #prolife #philippines #pinoy #filipino #ofw"
"1249",0,"the #rhbill wont legalise #abortion??? so why is it backed by abortionists??? #prolife #philippines #filipino #pinoy #ofw"
"1250",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"1251",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1252",0,"Abortion Isn't a Social Issue. Learn Why? http://t.co/2Kg7YH15 #America #Women #Rights #Protection #Abortion #Politics #Laws #Truth #Cagsil"
"1253",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1254",-3,"I'm outraged over the deaths of 20 children at the hands of a mad man. Can we get irate over the deaths of 3,700 babies/day via #abortion?"
"1255",-2,"RT @BCkjn: #abortion kills more humans than all the guns in the #US on any given year. Lets stop the true crime. #tlot #tcot #PJNET"
"1256",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1257",-2,"#abortion kills more humans than all the guns in the #US on any given year. Lets stop the true crime. #tlot #tcot #PJNET"
"1258",-2,"There were NO ASSAULT WEAPONS involved in this tragedy! #dems &amp; #libs R showing they only care about politics, not the kids. Hence #abortion"
"1259",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1260",0,"RT @heatherr_parker: Gwen,that poll says #abortion should ALWAYS/GENERALLY b legal.The ""special circumstances"" is a diff category #prochoice http://t.co/aXqmHYXz"
"1261",0,"Gwen,that poll says #abortion should ALWAYS/GENERALLY b legal.The ""special circumstances"" is a diff category #prochoice http://t.co/aXqmHYXz"
"1262",0,"Use and Side effects of misoprostol http://t.co/mdojEXEB #abortion #gastritis"
"1263",1,"Freedom of choice? #abortion  http://t.co/1I3Tejkr"
"1264",0,"RT @heatherr_parker: Latest Rasmussen poll on #abortion (from Nov 2012) says 54% of US is #prochoice; only 38% is #prolife http://t.co/3uWvb9HA #factsmatter"
"1265",0,"An #abortion clinic website infomercial? You will hear it tonight on Cross Encounters Radio #CER 6pm PST http://t.co/W8EFSi3t"
"1266",0,"An #abortion clinic website infomercial? You will hear it tonight on Cross Encounters Radio #CER 6pm PST http://t.co/E1ovTHbD"
"1267",-1,"RT @Justsnapd8: Whether or not the fetus is actually crying, is not the point. The fetus is alive. #abortion KILLS It. #prolife #prochoice"
"1268",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1269",-3,"RT @EngenderHealth: ""We think it’s an underestimate."" Data on #abortion-related deaths is poor, esp. where unsafe #abortion is prevalent: http://t.co/cvSePCvP"
"1270",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"1271",1,"RT @RSN_Godot: #Extreme #Abortion #Ban Awaits #Michigan #Governor's #Signature http://t.co/e3RGbLwo #Reader Supported News #ThinkProgress #women's rights"
"1272",2,"RT @frfrankpavone: Fr. Denis 2b mass homilist &amp; lead rosary #prolife procession 2 #abortion mill Dec 28th, 2012 in NY @ Holy Innocents http://t.co/vtvHCN5x"
"1273",0,"Cuz it's gone go down in history that I do my own #abortion"
"1274",-1,"#Abortion: The ultimate form of child abuse! #prolife #prochoice #tcot"
"1275",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"1276",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"1277",-1,"RT @Justsnapd8: Whether or not the fetus is actually crying, is not the point. The fetus is alive. #abortion KILLS It. #prolife #prochoice"
"1278",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1279",1,"#Extreme #Abortion #Ban Awaits #Michigan #Governor's #Signature http://t.co/e3RGbLwo #Reader Supported News #ThinkProgress #women's rights"
"1280",-3,"RT @EngenderHealth: ""We think it’s an underestimate."" Data on #abortion-related deaths is poor, esp. where unsafe #abortion is prevalent: http://t.co/cvSePCvP"
"1281",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1282",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1283",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1284",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1285",0,"The Florida #ProLife #Personhood Amendment is on the Move http://t.co/1ZAPVOnc End #Abortion NOW! #tcot"
"1286",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1287",-2,"RT @KatieMStack: I'm always inspired by how many #Catholic wmn choose #abortion w no guilt or shame. The hierarchy does not dictate our hearts. #prochoice"
"1288",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1289",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1290",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1291",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1292",-2,"Today in #america,hundreds of #helpless #children will be #murdered by ""#abortion"",a word only #invented by u humans to #justify this murder"
"1293",-3,"@flamadiddle I criticized your equivocation of the Newton slaughter to #abortion. You think that's an ""insult""? #Prochoice is #Prolife"
"1294",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/DYy4yJPf #abortion #contraception #vaw"
"1295",-3,"""We think it’s an underestimate."" Data on #abortion-related deaths is poor, esp. where unsafe #abortion is prevalent: http://t.co/cvSePCvP"
"1296",-2,"RT @DOTCOM_MOM: ""If we accept that a mother can kill even her own child by #abortion ~ how can we tell other people not to kill one another?"" Mother Teresa"
"1297",-2,"""If we accept that a mother can kill even her own child by #abortion ~ how can we tell other people not to kill one another?"" Mother Teresa"
"1298",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/DYy4yJPf #abortion #contraception #vaw"
"1299",-1,"@Froufrou42  No.#Abortion is the #murder of a womb-trapped #child.A gun is an object,like a car,a computer,a #nuclear #bomb,etc..."
"1300",1,"to #pope s peacemessage (specialy our right 2 #abortion)  a ""reminder"" from 2011  http://t.co/NgvK2uwZ  http://t.co/GaoWKYTd #bloodtrial"
"1301",0,"#Philippines: Landmark Law Crucial for Women’s Health http://t.co/DYy4yJPf #abortion #contraception #vaw"
"1302",-1,"RT @whispers76: .@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1303",-1,"RT @whispers76: .@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1304",-1,"RT @whispers76: .@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1305",-1,"RT @whispers76: .@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1306",0,"RT @AwakenedPastor: THE MOTHERS WOMB WAS NEVER MEANT TO BE THE BABIES TOMB. #Abortion"
"1307",-1,"48% say #abortion should always or generally be legal; 44% says legal in special circumstances or illegal #prochoice http://t.co/0Deskrgq"
"1308",-1,".@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1309",0,"RT @AwakenedPastor: THE MOTHERS WOMB WAS NEVER MEANT TO BE THE BABIES TOMB. #Abortion"
"1310",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"1311",-1,"Whether or not the fetus is actually crying, is not the point. The fetus is alive. #abortion KILLS It. #prolife #prochoice"
"1312",0,"Why do we need to pay for contraception and... http://t.co/K1SiDeWZ #Obama #healthcare #contraception #abortion #muslim #tcot #sioa"
"1313",0,"Gallup #abortion poll - 52% say abortion should be legal only under certain circumstances. http://t.co/z0TKS4lM #prolife #prochoice"
"1314",0,"RT @Lynmorales: Why do we need to pay for #contraception and abortions #OBAMA http://t.co/YbcxzCAI #healthcare #abortion"
"1315",0,"RT @heatherr_parker: Latest Rasmussen poll on #abortion (from Nov 2012) says 54% of US is #prochoice; only 38% is #prolife http://t.co/3uWvb9HA #factsmatter"
"1316",0,"Why do we need to pay for #contraception and abortions #OBAMA http://t.co/YbcxzCAI #healthcare #abortion"
"1317",-2,"@Froufrou42 There is no such thing as gun violence,there is violence inspired by societal insanities such as #abortion,and the death penalty"
"1318",0,"RT @heatherr_parker: Latest Rasmussen poll on #abortion (from Nov 2012) says 54% of US is #prochoice; only 38% is #prolife http://t.co/3uWvb9HA #factsmatter"
"1319",-2,"RT @Justsnapd8: Foetus yawns in womb http://t.co/EN8U1SiM You don't have to be BORN to be killed. #Abortion kills. #prolife #prochoice #babykillers"
"1320",0,"RT @AwakenedPastor: THE MOTHERS WOMB WAS NEVER MEANT TO BE THE BABIES TOMB. #Abortion"
"1321",-2,"Foetus yawns in womb http://t.co/EN8U1SiM You don't have to be BORN to be killed. #Abortion kills. #prolife #prochoice #babykillers"
"1322",2,"RT @frfrankpavone: Fr. Denis 2b mass homilist &amp; lead rosary #prolife procession 2 #abortion mill Dec 28th, 2012 in NY @ Holy Innocents http://t.co/vtvHCN5x"
"1323",0,"Latest Rasmussen poll on #abortion (from Nov 2012) says 54% of US is #prochoice; only 38% is #prolife http://t.co/3uWvb9HA #factsmatter"
"1324",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1325",-1,"@Froufrou42 U are biased in favor of #abortion,and against #guns.This #bias blinds u to #Truth.Abortion relates to Adam's act,guns do not."
"1326",-2,"Baby Cries In Womb http://t.co/UmBDhtaT You don't have to be born to be killed. #Abortion kills. #prolife #prochoice"
"1327",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1328",2,"Fr. Denis 2b mass homilist &amp; lead rosary #prolife procession 2 #abortion mill Dec 28th, 2012 in NY @ Holy Innocents http://t.co/vtvHCN5x"
"1329",0,"Purposefully Ending #Pregnancy: http://t.co/eFqYA81A describes ending the life of a baby http://t.co/9KeiUYX4 #prolife #prochoice #abortion"
"1330",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1331",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1332",-1,"re: ""Living with Down [Syndrome],"" BC Courier Times, 11/20/12 http://t.co/OISMFTqz #abortion #prolife"
"1333",-1,"re: ""Living with Down [Syndrome],"" BC Courier Times, 11/20/12 http://t.co/X5SjjiWE #abortion"
"1334",0,"I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1335",-2,"RT @KatieMStack: I'm always inspired by how many #Catholic wmn choose #abortion w no guilt or shame. The hierarchy does not dictate our hearts. #prochoice"
"1336",-2,"RT @KatieMStack: I'm always inspired by how many #Catholic wmn choose #abortion w no guilt or shame. The hierarchy does not dictate our hearts. #prochoice"
"1337",-1,"#Abortion activists at what age is it no longer ok to kill a child?"
"1338",-1,"Pastor Luke Robinson about the tragedy of #Abortion in New York City http://t.co/ugFrsGTR #NewYorkGenocide #ProLife"
"1339",1,"RT @FillTheChair: The man that goes to CT to 'comfort' families is so pro #abortion that he votes against giving care to a baby that survives abortion.  #tcot"
"1340",-1,"Why do I always get some obnoxious child in front of me on the plane #abortion"
"1341",0,"Have you signed the new Florida #ProLife Personhood Amendment Petition? http://t.co/9reRcrHC End #Abortion NOW! #tcot"
"1342",0,"THE MOTHERS WOMB WAS NEVER MEANT TO BE THE BABIES TOMB. #Abortion"
"1343",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1344",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1345",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1346",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1347",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1348",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1349",0,"#Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1350",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"1351",0,"British Dept. of Health data debunks pro-#abortion maternal health claim http://t.co/LqT3vzX3 via @LiveActionFilms #Ireland #ProLife #Savita"
"1352",0,"It's Time for HHS Secretary Kathleen Sebelius to Resign  http://t.co/sOaLSnyd via @GregJaye #Abortion #ProDeath @PPAact #tcot #TEAparty"
"1353",-1,"@flamadiddle As far a i'm concerned i am not FOR #Abortion i am for #WomensRights 2 control their own bodies&amp;destinies! #ProChoice #ProLife"
"1354",0,"@Shawn_Uhhh i agree with you!!!! Murderers can't talk about murderers! #Abortion"
"1355",1,"My favorite song about #christmas and #abortion #benfoldsfive #brick http://t.co/3yU90z61"
"1356",2,"RT @annadirksen: Even when legal, #abortion isn't always safe. Interesting video from India http://t.co/dYpQ043M via @IntlWomen #women #globalhealth #India"
"1357",-1,"Dublin medical student says: ""We don't believe children with special needs should be obliterated"" #abortion #prolife http://t.co/9Vo4YEOd"
